date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01928,HK.02007,HK.02018,HK.02020,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03988
2016-05-12,77.866,57.39,7.9610412,32.33974,43.04,101.3,23.627112,67.3,18.48,22.11,28.22,10.84,2.632,9.135,4.88,3.25099,150.36,26.9525,18.21,150.04,8.25618,34.4461,4.49132,6.27,2.9935,67.37,63.34,53.75377,2.9468567,13.202,49.31,2.2177604,38.4925,2.51516,19.39,0.8968,51.25,15.4,29.13,25.60984,11.422,21.994,14.841,14.31956,2.9314,1.96905
2016-05-13,76.816,55.09,7.8829836,31.83974,42.99,98.6,23.149005,64.3,18.72,21.81,28.77,10.72,2.602,9.055,4.83,3.21099,148.26,27.4525,17.76,150.94,8.29618,33.9461,4.42132,6.11,2.9335,65.62,63.14,54.65377,3.0770642,12.742,49.61,2.168872,38.2925,2.46516,19.24,0.8368,52.3,15.78,28.43,25.10984,11.482,21.194,14.241,14.19956,2.8714,1.94905
2016-05-16,77.116,55.19,7.8959932,32.48974,42.76,98.7,22.9782525,63.9,18.56,21.81,28.57,10.68,2.622,9.055,4.9,3.22099,148.46,27.5025,17.91,155.74,8.31618,33.9461,4.42132,6.18,2.8935,66.97,62.79,55.10377,3.1187306,12.742,47.91,2.1644276,38.9425,2.46516,19.49,0.8268,53.5,15.66,28.98,25.05984,11.802,21.094,14.341,14.19956,2.8614,1.94905
2016-05-17,77.616,56.34,7.9610412,33.73974,42.81,100.8,23.4563595,65.65,18.4,21.91,29.02,10.84,2.742,9.035,4.92,3.33099,151.66,27.2525,18.31,158.74,8.3285,34.0961,4.55132,6.45,2.9435,67.37,62.59,53.90377,3.1760219,12.982,47.56,2.2266492,39.1425,2.49516,19.69,0.8368,54.2,15.7,30.33,25.50984,11.722,22.094,14.841,14.55956,2.8614,1.98905
2016-05-18,76.616,56.19,7.9090028,33.03974,43.51,99.9,22.944102,64.4,18.88,21.26,29.03,10.52,2.812,9.075,4.96,3.27099,148.66,27.6025,18.16,156.94,8.1385,33.6961,4.43132,6.39,2.8635,65.67,61.94,53.70377,3.1135223,12.762,47.46,2.2222048,38.3425,2.44516,19.14,0.8368,53.55,15.62,30.43,25.05984,11.542,22.444,14.441,14.39956,2.8314,1.95905
2016-05-19,75.966,55.99,7.869974,34.56549,44.91,99.5,22.602597,63.55,18.8,21.21,28.78,10.62,2.842,9.035,4.78,3.23099,146.46,26.5525,17.81,153.04,7.9785,32.9461,4.34132,6.26,2.8335,65.07,62.19,54.10377,3.1239389,12.482,47.86,2.1066504,37.9925,2.42516,19.29,0.8736,53.8,15.68,28.73,24.75984,11.482,21.894,14.791,14.21956,2.8014,1.93905
2016-05-20,76.716,56.69,7.9480316,34.01549,46.01,101.8,23.3880585,65.1,18.56,21.31,28.78,10.98,2.782,9.035,4.8,3.28099,146.86,26.7025,18.56,154.81,8.0985,34.1961,4.37132,6.29,2.8735,66.07,62.04,54.60377,3.2020634,13.342,47.11,2.0310956,38.4425,2.46516,19.59,0.8936,53.5,13.34,29.08,24.90984,11.422,21.594,15.041,14.33956,2.8314,1.97905
2016-05-23,75.666,56.39,7.8829836,33.51549,45.71,100.5,23.1148545,64.25,19.2,20.76,29.28,11.04,2.792,9.075,4.72,3.22099,146.16,26.6025,18.56,155.41,8.0585,33.5461,4.33132,6.27,2.9235,66.52,61.79,53.35377,3.1239389,13.082,47.86,1.946652,38.4925,2.47516,19.34,0.9036,53.55,13.36,28.93,24.65984,11.282,22.143,15.491,14.25956,2.8714,1.99905
2016-05-24,76.266,56.74,7.9870604,33.81549,46.16,100.7,23.012403,63.75,19.28,21.96,29.08,10.94,2.752,9.035,4.76,3.19099,145.16,26.5025,18.56,156.81,7.8285,33.5961,4.26132,6.08,2.9935,65.77,61.99,52.90377,3.108314,12.982,47.66,1.9644296,38.1425,2.49516,19.94,0.9136,53.55,13.64,29.63,24.40984,11.402,22.093,15.641,14.23956,2.8914,1.99905
2016-05-25,77.416,57.69,8.0390988,35.66549,45.76,104.2,23.9344665,65.4,19.68,22.71,29.23,11.34,2.822,9.335,4.8,3.37099,147.46,27.035,19.01,160.81,8.0085,34.3961,4.46132,6.4,3.1735,68.87,62.79,56.10377,3.1343555,13.322,47.81,2.0177624,39.5925,2.61516,20.79,0.9136,54.1,13.76,30.43,25.10984,11.722,22.943,15.891,14.55956,3.0014,2.09905
2016-05-26,77.116,57.79,8.0781276,36.16549,46.31,104.4,23.763714,65.95,19.68,22.71,29.28,11.36,2.872,9.295,4.895,3.44099,147.16,26.885,19.06,160.11,8.0185,34.3461,4.48132,6.59,3.1735,68.62,62.74,55.90377,3.108314,13.122,48.26,2.03554,39.7925,2.61516,21.09,0.9736,52.4,13.3,30.28,24.95984,12.062,22.443,15.941,14.57956,3.0014,2.07905
2016-05-27,77.866,58.19,8.1691948,36.16549,45.31,104.3,23.968617,66.55,19.72,22.71,29.78,11.52,2.962,9.215,4.735,3.41099,151.06,27.185,19.11,167.51,7.8785,33.9961,4.48132,6.66,3.2535,68.82,62.74,55.50377,3.1760219,13.382,48.26,2.124428,40.1425,2.67516,20.99,1.0236,52.55,13.54,31.33,25.15984,11.962,22.943,15.841,14.67956,3.0914,2.10905
2016-05-30,77.816,57.84,8.2212332,36.11549,44.96,104.5,24.4808745,68.25,19.88,23.06,29.98,11.54,3.002,9.315,4.795,3.47099,151.86,27.385,19.31,166.21,8.0485,34.2961,4.45132,6.48,3.2835,69.67,62.49,56.95377,3.264563,13.642,48.06,2.1599832,40.0925,2.69516,21.59,1.0436,56.15,13.44,30.63,25.40984,11.662,24.043,16.291,14.81956,3.0714,2.12905
2016-05-31,77.716,58.39,8.2732716,36.51549,44.46,105.0,24.9589815,68.7,19.96,23.06,30.18,11.66,3.062,9.415,4.885,3.42099,154.76,27.635,19.41,169.61,8.0085,34.8961,4.50082,6.5,3.3235,70.27,62.84,58.95377,3.2541464,13.842,48.41,2.1555388,40.7425,2.71516,21.84,1.0136,56.45,13.5,30.83,26.20984,12.042,24.243,16.491,15.13956,3.1314,2.12905
2016-06-01,76.666,57.61,8.32531,35.66549,44.31,106.2,24.8223795,69.0,20.24,22.46,30.18,11.6,3.072,9.215,4.865,3.52099,154.46,27.785,19.56,166.71,8.2485,34.2461,4.53082,6.68,3.3135,72.07,62.89,57.30377,3.2385215,13.862,48.51,2.1333168,40.8925,2.71516,20.84,1.0036,56.3,13.44,30.73,26.20984,11.942,24.493,16.391,15.11956,3.1514,2.13905
2016-06-02,77.866,59.01,8.4814252,35.81549,45.11,107.0,25.1638845,69.5,20.32,23.11,30.33,11.62,3.072,9.095,4.855,3.53099,156.96,28.035,19.51,166.51,8.1685,33.9461,4.58082,6.72,3.4235,72.116,63.09,57.60377,3.3062281,14.082,50.26,2.1422056,41.1925,2.75516,20.99,0.9936,58.35,12.58,30.43,26.40984,12.742,24.643,16.541,15.21956,3.1714,2.16905
2016-06-03,78.866,59.46,8.5985116,36.11549,46.16,107.2,25.881045,70.0,20.48,23.11,30.73,11.88,3.022,9.255,4.885,3.54099,158.76,27.735,19.56,167.11,8.1685,35.2461,4.54082,6.75,3.4035,70.966,64.04,57.65377,3.3010198,14.302,51.26,2.124428,41.4425,2.78516,20.74,0.9836,57.6,12.48,30.9,26.55984,12.762,24.393,16.641,15.31956,3.2114,2.18905
2016-06-06,79.616,60.01,8.6635596,35.41549,46.66,107.8,25.867351,70.25,20.44,22.46,30.88,12.16,3.132,9.415,4.905,3.56099,160.46,28.235,19.81,170.11,8.0585,35.6461,4.61082,6.82,3.4935,71.016,63.94,58.50377,3.3062281,14.082,51.21,2.168872,41.3925,2.77516,20.29,0.9936,58.0,12.68,31.3,26.45984,12.542,24.693,16.791,15.25956,3.2614,2.21905
2016-06-07,80.216,60.96,8.6375404,36.16549,47.11,108.3,25.416565,72.25,20.52,21.81,30.93,12.26,3.292,9.635,5.015,3.63099,162.66,27.985,20.31,172.91,8.3085,36.3961,4.75082,7.04,3.5435,73.966,63.84,59.80377,3.3531028,14.622,50.76,2.1955384,41.8925,2.85516,20.39,1.0036,61.05,12.86,31.35,27.05984,13.087,25.493,17.241,15.5768,3.3814,2.24905
2016-06-08,80.016,62.21,8.715598,35.81549,47.06,107.0,25.5292615,71.35,19.92,21.86,30.53,12.26,3.23,9.615,5.035,3.77099,160.26,27.285,20.51,172.21,8.3285,36.7961,4.88082,7.22,3.5235,73.216,64.14,60.65377,3.321853,14.762,50.71,2.1599832,41.7925,2.87516,20.29,0.9836,60.1,12.62,31.3,27.10984,13.267,24.343,17.12,15.5368,3.4114,2.27905
2016-06-10,79.366,62.26,8.7065188,34.66549,45.51,104.0,25.4541305,70.1,19.64,22.01,29.93,11.94,3.15,9.335,4.885,3.68099,155.66,27.435,19.86,171.41,8.2285,37.8961,4.82082,7.06,3.4435,71.916,62.24,58.95377,3.2749783,14.122,45.61,2.1866496,41.9425,2.78516,19.89,0.9636,58.4,12.64,30.45,26.45984,13.367,22.693,16.97,15.2368,3.2914,2.22905
2016-06-13,77.366,60.81,8.4632386,33.21549,43.76,100.9,24.7779515,67.7,19.8,20.96,30.18,11.6,3.16,9.195,4.795,3.50099,152.16,27.035,19.71,165.81,7.8685,38.1961,4.57082,6.86,3.3735,70.166,61.64,56.30377,3.1708123,13.729,46.31,2.0844284,40.2425,2.70516,19.39,0.9636,56.95,11.7,29.9,25.60984,12.567,22.643,16.47,14.8568,3.1614,2.15905
2016-06-14,76.566,60.76,8.2915114,32.56549,42.96,99.8,24.590124,67.25,19.12,20.66,29.78,11.56,3.17,9.155,4.775,3.43099,152.06,26.635,19.26,164.61,7.8085,37.0461,4.50082,6.88,3.3935,69.666,61.29,55.95377,3.0926878,13.649,44.61,2.0710952,39.9925,2.72516,19.19,0.9636,58.0,12.18,29.4,25.35984,12.507,22.293,16.27,14.7368,3.1914,2.17905
2016-06-15,76.116,62.06,8.377375,32.66549,40.76,98.9,24.4774275,66.8,19.64,20.86,30.13,11.52,3.23,9.135,4.845,3.50253,150.26,26.535,19.16,169.31,7.6685,37.9961,4.46082,6.91,3.4635,69.166,60.09,56.10377,3.1083127,13.509,45.71,2.0710952,40.2925,2.70516,19.39,0.9536,59.35,12.58,30.7,25.25984,12.687,23.443,16.17,14.7168,3.2214,2.17905
2016-06-16,75.366,61.11,8.162716,31.71549,40.46,96.9,23.8012485,65.05,19.8,20.16,30.28,11.26,3.15,9.135,4.865,3.34253,147.66,26.635,18.71,165.11,7.4185,37.5961,4.34082,6.57,3.3935,67.366,61.09,56.40377,3.113521,12.929,45.16,2.057762,39.5925,2.64516,18.64,0.9436,58.65,12.0,30.55,24.85984,12.407,22.543,15.77,14.5368,3.2014,2.136
2016-06-17,76.216,60.56,8.2056478,33.01549,43.46,97.1,23.989076,64.65,20.2,20.21,30.38,11.52,3.2,9.155,4.805,3.35253,147.96,27.485,18.86,165.21,7.5385,38.0461,4.35082,6.5,3.3635,67.766,63.69,58.00377,3.1239376,13.169,44.06,2.064432,39.8925,2.70516,18.99,0.9936,60.1,11.74,30.7,25.25984,12.427,22.543,15.82,14.6768,3.2914,2.136
2016-06-20,77.966,61.66,8.305822,34.66549,42.91,99.1,24.439862,66.7,20.48,20.41,30.43,11.88,3.18,9.295,4.855,3.51253,150.86,26.785,19.01,167.01,7.7285,38.0461,4.44082,6.83,3.4735,68.266,63.29,57.80377,3.1343542,13.389,44.01,2.0733208,40.3425,2.79516,19.04,1.0536,60.35,11.42,30.5,25.65984,12.387,22.693,16.07,14.9768,3.3414,2.176
2016-06-21,78.566,61.86,8.3487538,35.11549,42.76,99.3,24.514993,66.25,20.76,20.31,30.53,11.92,3.15,9.475,4.815,3.62253,151.56,27.085,19.11,169.21,7.7885,37.6961,4.47082,7.06,3.5135,69.416,63.29,58.75377,3.0874795,13.469,43.51,2.064432,40.2925,2.88516,18.94,1.0236,61.65,11.08,30.85,25.80984,12.387,23.343,16.17,14.9968,3.3614,2.206
2016-06-22,78.266,61.96,8.377375,35.61549,43.11,99.5,24.890648,66.3,20.16,20.66,30.38,12.08,3.2,9.515,4.805,3.69253,155.06,27.035,19.51,173.41,7.8285,37.818,4.56082,7.2,3.60662,69.516,63.74,59.40377,3.1187293,13.549,43.71,2.0377656,40.7925,2.97516,19.09,1.1136,62.45,10.84,30.15,25.95984,12.567,24.993,16.32,15.0968,3.4114,2.246
2016-06-23,79.166,61.61,8.2915114,36.11549,39.61,99.4,24.9282135,66.25,20.36,20.91,30.98,12.06,3.21,9.515,4.915,3.67253,154.76,27.085,19.51,172.41,7.8285,37.718,4.58082,7.14,3.61662,69.816,59.69,59.50377,3.1551874,13.649,43.56,2.0110992,41.4925,3.04516,19.59,1.0236,60.7,10.88,29.3,26.10984,12.527,24.243,16.47,15.2368,3.4314,2.236
2016-06-24,74.516,61.76,8.3201326,32.76549,37.76,96.9,24.4022965,65.85,20.52,20.06,31.03,11.9,3.09,9.335,4.755,3.48253,151.46,26.635,19.11,170.11,7.5085,37.918,4.34082,6.76,3.51662,66.616,56.29,57.15377,3.0197716,13.049,43.56,1.9488776,40.0425,2.90516,19.04,1.0536,60.6,10.98,29.45,25.10984,12.167,23.693,16.07,14.7168,3.3114,2.156
2016-06-27,71.016,61.51,8.5491022,31.96549,37.26,97.8,24.439862,66.05,21.0,19.71,31.58,11.78,3.19,9.295,4.825,3.54253,153.16,27.435,19.31,167.21,7.5485,39.868,4.26082,6.65,3.58662,68.366,54.54,55.25377,3.061438,13.029,44.51,2.0066548,39.7925,3.00516,18.69,1.1136,57.75,11.12,29.5,24.85984,12.147,23.843,15.87,14.5768,3.3614,2.186
2016-06-28,69.516,62.16,8.5491022,31.66549,38.21,97.4,24.4022965,65.35,21.76,19.21,32.13,11.76,3.16,9.295,4.845,3.53253,153.06,26.935,19.06,166.81,7.3885,40.618,4.22082,6.64,3.58662,68.366,55.49,53.30377,3.0562297,12.869,44.71,2.0222036,39.7425,3.00516,18.24,1.1036,57.5,11.58,29.1,24.85984,12.307,24.543,15.97,14.5368,3.3614,2.146
2016-06-29,70.366,64.91,8.6492764,32.26549,40.66,98.4,25.416565,68.0,22.32,19.36,32.43,12.06,3.16,9.335,4.885,3.65253,155.16,27.985,19.11,168.71,7.4385,42.168,4.34082,6.82,3.66662,70.566,56.49,53.35377,3.1812289,13.009,44.31,2.0177592,40.1925,3.11031,18.34,1.0736,58.65,11.7,28.95,25.10984,12.387,24.743,16.22,14.6968,3.45334,2.206
2016-06-30,72.066,64.66,8.8353142,32.66549,41.31,99.4,26.2054405,70.35,21.96,19.96,32.43,12.44,3.18,9.615,4.985,3.79253,156.36,28.635,20.56,172.41,7.6385,41.018,4.45082,7.09,3.75662,71.516,56.84,53.55377,3.217687,13.849,44.01,2.071092,41.6425,3.16031,18.99,1.1636,60.35,12.1,30.25,25.65984,12.827,24.543,16.47,14.8768,3.53334,2.266
2016-07-04,71.916,65.31,8.9927308,33.46549,40.11,100.5,27.0318815,74.05,21.48,20.36,32.28,13.04,3.28,9.755,5.085,3.81253,156.36,29.035,21.16,175.21,7.7285,42.118,4.51082,7.22,3.78662,72.816,54.94,56.60377,3.2228953,14.149,44.31,2.1199804,41.9925,3.15031,19.49,1.1836,59.7,12.26,30.75,26.25984,12.847,24.593,16.67,15.1168,3.60334,2.316
2016-07-05,70.516,64.61,8.8496248,32.66549,40.21,100.0,26.2054405,74.85,22.0,19.51,32.58,12.48,3.26,9.595,5.055,3.71253,153.66,28.835,20.96,172.71,7.6285,41.568,4.39082,7.04,3.74662,71.466,54.54,55.05377,3.1395625,13.969,44.76,2.0533144,41.4925,3.07031,18.54,1.1836,60.0,12.32,31.6,25.87378,12.547,24.393,16.37,14.9168,3.53334,2.256
2016-07-06,69.916,65.46,8.8353142,32.11549,40.61,98.8,25.867351,74.3,21.68,19.11,32.43,12.06,3.29,9.375,5.035,3.58253,152.26,29.035,20.91,170.61,7.4885,40.868,4.30082,6.94,3.66662,69.616,54.44,53.60377,3.0822712,13.709,45.91,2.0444256,40.8925,3.05031,17.84,1.1836,58.3,11.36,30.5,25.27378,12.307,23.343,16.17,14.6568,3.45334,2.206
2016-07-07,70.866,65.41,8.8639354,32.31549,40.06,99.5,26.54353,75.45,22.32,19.41,33.33,12.28,3.43,9.495,4.965,3.68253,153.06,28.835,21.06,172.61,7.7385,41.618,4.42082,7.09,3.74662,71.316,53.74,54.60377,3.1708123,13.789,45.41,2.0977584,41.1925,3.06031,18.29,1.1436,59.7,11.7,31.6,25.37378,12.647,23.443,16.52,14.7368,3.55334,2.236
2016-07-08,69.416,64.56,8.663587,32.16549,40.06,98.8,25.8297855,75.0,22.76,19.56,33.83,12.32,3.4,9.395,4.975,3.59253,152.36,29.135,20.96,173.31,7.5985,41.918,4.39082,6.96,3.70662,70.316,54.04,54.60377,3.217687,13.809,44.46,2.1288692,41.1425,3.01031,18.09,1.1336,60.45,11.48,31.55,25.07378,12.427,23.593,16.37,14.5768,3.50334,2.206
2016-07-11,70.116,65.01,8.806693,32.91549,40.91,99.7,26.2054405,77.4,22.84,19.96,34.33,12.66,3.41,9.675,5.015,3.76253,153.86,29.635,21.41,176.31,7.4985,42.418,4.47082,7.06,3.82662,71.566,54.54,55.20377,3.2020621,14.209,43.81,2.2222016,41.4925,3.11031,18.54,1.1736,60.0,11.82,32.55,25.72378,12.707,25.243,16.62,14.7968,3.64334,2.266
2016-07-12,72.266,65.31,8.806693,33.71549,41.76,99.8,26.618661,79.4,23.24,20.96,34.98,12.92,3.55,9.835,5.215,3.86253,155.56,30.485,21.66,177.21,7.5785,44.268,4.55082,7.14,3.92662,73.966,54.59,55.85377,3.3114364,14.949,43.51,2.3466448,42.3925,3.16031,19.29,1.1736,61.5,12.62,32.8,26.37378,12.967,26.493,17.07,15.1168,3.72334,2.306
2016-07-13,73.466,64.86,8.7208294,33.96549,42.01,100.5,26.6562265,80.3,23.76,21.06,35.03,12.8,3.49,9.835,5.215,3.97253,156.96,29.835,21.86,177.51,7.5885,43.718,4.57082,7.29,3.99662,74.166,55.24,56.60377,3.321853,14.969,43.86,2.315534,42.4425,3.18031,19.59,1.1736,60.85,12.66,33.85,26.87378,13.067,25.693,17.32,15.2968,3.74334,2.286
2016-07-14,73.966,65.66,8.8496248,34.61549,42.01,101.3,27.144578,80.7,24.52,21.16,34.88,13.12,3.52,10.055,5.045,4.01253,158.86,30.135,22.01,179.81,7.7185,43.868,4.64082,7.31,4.09662,75.366,57.69,55.85377,3.3635194,15.069,44.81,2.3466448,42.8425,3.25031,19.99,1.1536,62.6,12.62,34.05,27.22378,12.847,26.243,17.57,15.6168,3.80334,2.346
2016-07-15,74.566,66.11,8.8496248,34.91549,42.61,101.4,26.8816195,83.0,24.56,21.11,35.18,13.22,3.63,10.015,5.015,3.99253,158.56,29.335,21.86,181.11,7.7285,43.868,4.63082,7.3,4.04662,76.066,57.14,57.05377,3.3062281,15.029,45.76,2.3910888,43.3425,3.21031,19.89,1.1236,62.35,14.08,34.6,28.52378,12.847,26.393,17.52,15.9368,3.77334,2.356
2016-07-18,75.316,66.06,8.9211778,35.06549,42.81,102.7,27.369971,85.4,25.24,21.56,35.98,13.48,3.78,10.035,5.015,4.03253,159.26,29.485,21.81,181.31,7.7085,44.218,4.66082,7.38,4.08662,76.666,57.04,57.10377,3.2906032,14.889,44.11,2.226646,43.9425,3.23031,20.79,1.1336,62.25,13.66,35.1,28.67378,12.827,25.843,17.72,15.9368,3.83334,2.376
2016-07-19,75.366,66.66,8.9354884,34.81549,42.91,102.7,27.144578,84.7,25.84,20.96,35.68,13.26,3.82,10.035,5.035,3.91253,158.26,29.935,21.71,179.61,7.4985,44.268,4.56082,7.27,4.02662,76.366,57.99,55.75377,3.2489368,14.969,44.21,2.2755344,44.1425,3.20031,20.59,1.1436,62.3,13.86,34.8,28.02378,12.547,25.993,17.52,15.7968,3.81334,2.346
2016-07-20,75.066,66.86,8.9784202,35.56549,44.46,103.5,28.2339775,86.3,25.72,21.16,35.68,13.42,3.9,10.115,5.065,3.92253,160.66,30.035,21.71,181.91,7.4785,45.018,4.56082,7.42,4.05662,77.266,58.29,56.40377,3.2801866,14.869,44.31,2.2177572,44.4925,3.23031,20.89,1.1436,63.95,14.52,35.05,28.42378,12.707,26.543,18.27,15.9568,3.81334,2.366
2016-07-21,76.716,66.66,8.9927308,35.76549,44.86,104.1,28.496936,87.0,26.12,21.11,35.63,13.74,3.84,10.135,5.015,3.86253,160.26,29.735,22.31,180.91,7.7485,45.368,4.54082,7.43,4.03662,80.866,58.04,54.45377,3.2281036,15.249,43.06,2.2310904,44.5925,3.25031,20.69,1.2336,64.8,14.82,35.55,28.42378,12.547,27.543,18.37,15.9968,3.84334,2.356
2016-07-22,75.916,67.61,9.0499732,35.66549,44.26,104.1,28.421805,86.6,26.24,21.16,36.33,13.42,3.82,10.055,4.945,3.86253,161.16,29.635,22.21,181.51,7.6885,45.218,4.53082,7.37,4.07662,79.416,57.69,53.45377,3.2020621,15.509,43.16,2.2310904,44.3425,3.26031,20.84,1.2236,64.55,14.56,34.95,28.37378,12.547,27.993,18.32,15.9768,3.83334,2.366
2016-07-25,76.316,68.66,9.0356626,35.56549,45.16,102.8,28.3842395,87.1,26.08,21.61,36.38,13.46,3.89,10.115,4.975,3.88253,160.66,29.685,22.01,184.31,7.7085,45.418,4.51082,7.41,3.98662,79.866,58.14,54.70377,3.2437285,15.349,42.51,2.2844232,44.2925,3.25031,21.39,1.1836,63.7,14.12,33.9,28.22378,12.347,28.143,18.87,15.8568,3.84334,2.376
2016-07-26,77.816,69.56,9.164458,35.56549,44.91,104.9,28.346674,87.9,26.64,23.21,36.93,13.38,4.18,10.195,5.055,3.91253,162.46,30.085,22.26,182.61,7.8385,45.468,4.44082,7.15,3.98662,80.616,57.79,54.85377,3.26977,15.589,41.51,2.2577568,45.1425,3.28031,23.09,1.2036,63.65,14.42,34.25,28.57378,12.407,28.193,19.22,16.0568,3.91334,2.386
2016-07-27,78.866,67.86,9.1787686,35.91549,44.66,105.8,28.496936,88.1,26.44,22.81,36.83,13.54,4.04,10.315,5.055,3.96253,162.46,29.885,22.01,185.31,7.9385,45.468,4.53082,7.2,3.94662,80.766,58.39,55.55377,3.2437285,15.169,41.36,2.27109,44.9425,3.32031,23.59,1.1536,64.8,14.44,34.3,28.92378,12.607,28.343,19.27,16.3568,3.96334,2.426
2016-07-28,78.616,67.41,9.0785944,36.11549,45.56,106.2,28.5345015,90.4,26.92,22.81,36.58,13.84,4.3,10.335,5.065,3.86253,160.86,29.635,22.01,185.31,7.9385,46.518,4.52082,7.03,3.90662,80.416,58.39,55.55377,3.1708123,15.229,41.11,2.2444236,44.3425,3.30031,23.09,1.1336,65.15,14.42,34.6,28.82378,12.607,28.793,19.12,16.2368,3.93334,2.396
2016-07-29,78.316,66.46,9.021352,35.86549,47.51,105.6,28.196412,88.3,25.64,22.76,35.43,13.62,4.09,10.055,5.015,3.70253,160.26,29.235,21.56,182.81,7.8885,46.118,4.42082,6.75,3.83662,78.516,60.74,54.05377,3.1187293,15.029,40.21,2.1288692,43.3425,3.26031,22.64,1.0636,66.9,13.88,33.7,28.12378,12.307,28.293,18.72,15.9368,3.87334,2.366
2016-08-01,79.266,67.66,8.9927308,36.11549,46.61,105.4,28.4593705,87.9,26.12,22.91,36.13,13.86,4.3,10.235,5.105,3.78253,161.06,29.835,22.01,180.81,7.8885,45.018,4.47082,6.73,3.98662,80.816,59.84,55.15377,3.2020621,15.289,39.91,2.2088684,44.2925,3.34031,23.09,1.1136,66.45,13.36,33.85,28.97378,12.647,28.293,19.12,16.0368,3.99334,2.436
2016-08-03,78.766,64.66,8.8496248,36.91549,46.36,102.2,27.5577985,83.4,26.84,22.06,36.58,13.18,4.39,9.975,4.955,3.69253,158.96,29.235,21.86,177.81,7.7685,43.468,4.37082,6.32,3.90662,78.416,59.19,53.85377,3.2385202,14.889,39.81,2.2088684,43.4925,3.26031,22.34,1.0636,68.2,13.22,34.25,27.97378,12.367,27.943,18.57,15.5768,3.93334,2.396
2016-08-04,79.166,64.21,8.9354884,38.31549,46.36,100.7,27.7831915,85.0,27.8,22.21,36.73,13.24,4.47,10.075,4.945,3.71253,160.26,29.635,21.66,178.91,7.6985,42.868,4.39082,6.59,3.89662,77.916,59.94,53.85377,3.26977,14.889,40.36,2.2177572,43.3925,3.28031,22.64,1.1436,67.15,14.46,33.5,28.07378,12.267,27.993,18.62,15.5968,3.93334,2.396
2016-08-05,80.016,65.36,8.9784202,38.81549,47.01,101.1,28.04615,88.3,27.8,22.66,36.43,13.36,4.48,10.115,4.935,3.76253,161.36,30.135,22.06,180.91,7.7685,45.018,4.43082,6.71,4.01662,79.316,60.29,54.10377,3.2958115,15.629,41.06,2.2177572,44.5425,3.35031,22.94,1.2336,69.45,15.4,33.75,28.62378,12.387,30.193,18.72,15.9768,4.01334,2.446
2016-08-08,81.666,66.36,9.1358368,39.81549,46.36,102.4,28.7598945,89.2,27.4,22.96,34.83,14.02,4.68,10.355,4.895,3.75253,163.66,29.935,22.71,185.11,7.9685,45.218,4.47082,6.73,4.07662,80.566,60.04,55.35377,3.3270613,16.449,41.56,2.248868,44.8925,3.43031,23.64,1.2736,69.65,15.52,34.9,29.47378,12.567,32.143,19.32,16.3968,4.12334,2.486
2016-08-09,81.766,65.81,9.1215262,39.66549,47.26,101.5,28.4593705,88.9,27.32,23.41,34.98,14.06,4.68,10.775,4.865,3.78253,162.76,29.885,22.96,184.51,7.9485,43.868,4.49082,6.82,4.10662,79.366,59.39,55.05377,3.321853,17.149,41.96,2.2799788,44.5925,3.45031,23.89,1.2936,69.7,15.44,34.1,29.42378,12.627,30.493,19.37,16.3168,4.14334,2.486
2016-08-10,81.466,65.66,9.092905,40.06549,46.61,101.7,28.572067,88.0,27.76,24.31,34.93,13.74,4.43,10.635,4.815,3.77253,160.86,30.085,23.06,184.31,7.8685,44.368,4.47082,6.83,4.17662,78.916,59.24,56.15377,3.373936,16.799,42.31,2.27109,44.3925,3.51031,25.49,1.2636,69.8,15.5,35.65,29.17378,12.887,30.043,19.32,16.3368,4.17334,2.476
2016-08-11,80.766,66.16,9.1215262,40.39125,47.06,101.3,27.8583225,86.7,27.48,24.36,35.13,13.84,4.41,10.675,4.985,3.72253,166.46,29.885,22.81,185.01,7.7885,43.718,4.43082,6.79,4.29662,79.566,58.74,56.50377,3.4312273,16.999,42.66,2.2844232,44.7925,3.61031,24.99,1.2836,70.8,16.04,36.15,29.97378,12.707,30.993,19.47,16.4568,4.21334,2.546
2016-08-12,83.266,66.46,9.164458,40.69125,47.01,101.7,28.1588465,88.6,27.48,25.06,35.63,14.0,4.58,10.835,4.995,3.78253,165.86,30.085,22.86,184.11,7.9785,43.118,4.50082,7.09,4.32662,81.866,59.04,57.05377,3.3374779,16.999,43.46,2.2222016,44.8615,3.66031,25.74,1.2936,70.5,16.7,36.35,30.97378,12.827,31.843,19.67,16.8768,4.34334,2.576
2016-08-15,85.316,66.11,9.2217004,40.64125,46.76,102.4,28.4593705,87.6,27.48,24.51,35.53,13.82,4.74,10.995,5.015,3.78253,168.96,29.635,23.16,187.41,7.9685,42.968,4.50082,7.24,4.37662,81.666,58.34,58.05377,3.3374779,17.599,44.66,2.2533124,45.0115,3.74031,24.84,1.3636,73.35,17.3,36.45,32.47378,12.887,30.793,19.82,17.5368,4.33334,2.656
