date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01810,HK.01928,HK.02007,HK.02018,HK.02020,HK.02269,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03690,HK.03988
2019-01-24,73.916,84.63,14.0486542,60.1384,48.05,160.5,36.3817765,115.15,42.24,47.64,40.17,14.73,12.14,11.035,6.325,5.52293,222.25,40.84,25.48,328.0,8.71255,75.9561,4.59103,11.42,6.00128,76.179,57.51,52.22095,6.5770464,27.2,60.28,3.9666903,65.741,5.2678,10.0,32.57,8.5363,45.32,36.29,21.0164565,88.15,67.80922,24.797,71.528,27.143,17.91839,5.7354,43.6,3.07985
2019-01-25,74.916,83.68,14.1698648,60.7384,48.05,162.3,36.881776,117.85,42.8,49.89,40.47,14.77,12.78,11.135,6.345,5.57293,224.85,42.49,26.23,341.6,8.75255,77.4061,4.68103,11.68,6.12128,74.979,58.91,52.62095,6.6082962,26.85,61.13,3.9666903,66.941,5.3978,10.1,33.52,9.0763,46.87,36.34,21.33312,87.6,68.95922,24.847,75.078,27.593,18.69839,5.7854,47.85,3.16985
2019-01-28,73.316,83.58,14.152549,60.6884,47.9,161.3,36.245413,116.85,42.56,49.44,40.57,14.85,12.6,10.975,6.335,5.68293,226.05,43.24,26.38,339.4,8.66255,78.7061,4.63103,11.66,6.18128,76.229,58.91,53.72095,6.327048,27.05,61.28,3.90669,67.341,5.3778,10.02,33.72,9.1163,46.22,38.29,20.699793,87.35,69.35922,24.647,75.078,27.393,18.59839,5.8254,47.45,3.17985
2019-01-29,72.816,83.53,14.1698648,60.7884,47.35,161.3,36.4726855,118.55,42.88,49.79,41.12,15.15,12.06,10.975,6.305,5.69293,224.05,42.89,26.23,340.2,8.65255,79.7561,4.62103,11.26,6.22128,75.829,58.36,54.22095,6.5249634,27.05,61.43,4.1600246,66.091,5.3778,9.91,34.12,9.0563,47.37,39.94,21.6831165,88.65,69.05922,23.997,74.378,27.093,18.27839,5.8554,47.5,3.17985
2019-01-30,73.016,84.63,14.1352332,61.1384,47.2,162.2,36.790867,119.65,43.44,49.74,41.07,15.33,12.06,10.935,6.225,5.85293,223.25,43.74,26.98,342.0,8.59255,79.4061,4.62103,11.42,6.24128,76.379,58.71,55.02095,6.5249634,28.1,61.53,4.1133577,66.291,5.4078,9.84,34.02,9.5563,46.37,39.74,22.1497785,87.1,69.50922,24.547,73.178,27.093,17.91839,5.8254,49.0,3.17985
2019-01-31,72.866,83.48,14.0832858,61.5384,47.15,162.3,36.9272305,120.05,44.56,52.64,41.37,15.59,12.66,11.035,6.205,5.84293,226.05,43.39,27.53,343.8,8.63255,80.3061,4.70103,11.74,6.31128,76.129,58.46,56.37095,6.7749618,28.05,61.88,4.306692,67.941,5.4878,9.84,35.31,9.8763,46.97,39.39,22.4831085,88.65,71.45922,23.847,75.628,27.193,18.35839,5.9554,53.3,3.19985
2019-02-01,73.116,83.08,14.152549,60.9384,46.9,161.7,36.9272305,118.85,45.04,53.74,40.92,15.93,12.6,10.995,6.585,5.80293,225.65,43.79,27.23,345.8,8.71255,79.4561,4.71103,11.84,6.30128,76.979,58.36,57.22095,6.8582946,27.9,60.88,4.373359,67.341,5.4478,10.44,35.16,9.8763,46.22,39.29,22.66644,92.3,72.25922,23.447,75.528,27.293,18.47839,5.9054,53.8,3.18985
2019-02-04,72.916,83.13,14.1352332,60.7884,46.75,161.3,36.8363215,119.25,44.72,53.29,40.97,16.09,12.66,10.855,6.495,5.83293,225.85,44.24,27.28,345.4,8.72255,81.0061,4.69103,11.82,6.25128,77.229,57.96,56.62095,6.743712,27.4,60.43,4.3933591,69.891,5.3978,10.36,35.31,9.8563,45.47,39.54,22.5164415,93.05,72.25922,23.897,76.528,27.243,18.35839,5.9154,54.65,3.18985
2019-02-08,72.816,84.53,14.3603386,60.6884,46.85,162.0,37.1999575,120.05,45.2,52.74,41.12,16.07,12.48,10.735,6.275,5.83293,222.85,44.04,27.13,343.4,8.63255,81.1561,4.60103,11.5,6.21128,76.179,58.41,57.22095,6.5249634,27.05,60.13,4.306692,71.491,5.3678,10.26,36.31,10.0963,46.87,40.39,23.033103,93.2,71.95922,23.297,79.428,26.893,18.21839,5.8854,57.9,3.16985
2019-02-11,74.566,84.73,14.498865,60.8384,47.35,163.3,37.2908665,120.95,45.28,53.54,41.42,16.17,13.14,10.775,6.445,5.79293,223.85,44.99,26.98,349.8,8.73255,80.9061,4.57103,11.52,6.25128,76.079,57.86,57.87095,6.639546,27.3,61.03,4.3800257,71.841,5.3678,10.7,36.61,10.0163,49.32,39.89,22.99977,92.45,72.90922,23.747,85.578,26.993,18.15839,5.8854,62.4,3.16985
2019-02-12,73.266,84.68,14.7412862,61.0884,47.75,164.3,37.1999575,121.15,45.28,53.44,41.37,16.33,13.74,10.775,6.735,5.79293,234.05,45.79,26.68,349.2,8.70255,80.6561,4.56103,11.7,6.24128,76.329,58.46,58.02095,7.0145436,27.0,61.23,4.6066935,70.441,5.3678,10.6,36.01,9.8763,48.72,40.09,23.3331,91.75,73.00922,23.897,87.178,26.893,18.17839,5.8054,59.85,3.16985
2019-02-13,74.166,85.68,14.8624968,61.9384,47.75,167.8,37.7454115,121.85,46.08,54.24,41.57,16.61,14.4,10.895,7.045,5.95293,240.85,47.14,26.93,345.6,9.06255,80.3061,4.67103,12.0,6.29128,76.979,58.36,58.22095,7.0978764,27.7,61.83,4.6133602,71.941,5.4078,11.38,35.81,9.9963,54.67,42.49,23.399766,93.05,73.65922,24.597,91.878,28.043,18.81839,5.9154,58.65,3.18985
2019-02-14,74.916,86.83,14.7239704,62.0384,47.75,168.2,37.7454115,122.75,45.76,52.89,41.32,16.67,14.18,10.995,6.775,5.91293,239.85,46.44,27.58,339.6,9.05255,80.9561,4.68103,12.08,6.28128,77.229,58.91,58.57095,7.1395428,27.4,61.58,4.6466937,72.241,5.3878,11.52,35.41,9.6363,53.07,42.64,23.566431,93.45,73.60922,24.947,87.178,28.193,18.37839,5.9354,61.0,3.18985
2019-02-15,73.616,86.63,14.5508124,61.1884,47.45,165.4,37.154503,121.25,45.44,50.34,41.37,16.51,13.4,10.915,6.875,5.78293,233.05,44.94,26.98,331.6,8.85255,80.9061,4.62103,11.9,6.10128,77.129,58.46,58.07095,6.847878,26.65,60.38,4.5000263,70.641,5.2478,11.14,34.01,9.2763,50.17,40.79,22.9497705,91.05,71.95922,24.797,83.378,27.793,17.87839,5.8154,58.4,3.09985
2019-02-18,75.066,86.68,14.6200756,62.5384,47.6,168.3,37.336321,122.35,45.84,51.49,41.57,16.89,13.82,11.035,7.065,5.99293,235.05,46.74,26.93,337.6,9.01255,81.5061,4.85103,12.3,6.20128,77.679,59.36,57.82095,7.0874598,27.0,61.23,4.5466932,71.841,5.3378,11.22,35.11,9.3563,51.17,40.24,23.066436,92.85,73.30922,25.297,86.528,29.143,18.19839,5.8654,58.3,3.15985
2019-02-19,75.316,87.33,14.5681282,60.9884,47.6,168.9,37.245412,121.85,46.8,51.74,41.67,17.03,13.82,10.995,6.905,6.02293,239.45,45.39,26.53,334.6,8.85255,83.1061,4.86103,12.38,6.15128,76.429,59.16,56.92095,6.5041302,27.25,61.83,4.2666918,71.641,5.3178,10.8,35.36,9.3163,49.27,40.64,22.3164435,93.65,73.55922,24.797,85.978,29.193,18.77839,5.8554,56.0,3.14985
2019-02-20,76.116,88.28,14.8105494,60.8884,47.6,171.1,37.2908665,123.25,47.28,53.34,42.17,17.43,14.32,11.015,6.965,6.04293,242.05,45.49,26.83,338.8,9.07255,84.3561,4.93103,12.54,6.19128,76.529,59.36,56.87095,6.4624638,27.45,62.23,4.1800247,73.191,5.3578,10.84,35.56,9.3163,50.32,40.89,22.99977,94.15,74.25922,25.647,88.628,29.893,19.61839,5.8654,56.75,3.17985
2019-02-21,75.716,88.98,14.8624968,61.38633,47.6,172.5,37.336321,123.55,48.32,55.59,42.57,17.39,14.68,11.115,7.115,6.08293,246.05,46.69,27.03,341.0,9.17255,83.9061,4.93103,12.56,6.24128,76.929,60.46,57.92095,6.6499626,28.2,62.63,4.2533584,73.241,5.3878,11.38,37.41,9.3763,51.72,42.34,24.2164245,93.95,74.55922,24.697,92.878,29.643,19.61839,5.8954,58.55,3.17985
2019-02-22,76.616,89.48,14.9144442,60.88633,48.3,173.9,37.790866,122.45,48.64,55.79,42.47,17.57,14.84,11.215,7.375,6.09293,248.85,45.54,27.18,341.8,9.17255,83.4061,4.96103,12.66,6.24128,78.829,60.51,59.27095,6.7749618,28.4,62.93,4.2933586,73.991,5.3978,11.92,37.01,9.5563,58.07,42.59,25.8497415,97.0,75.55922,25.147,97.378,29.993,20.21839,5.8954,58.75,3.18985
2019-02-25,76.166,86.43,14.758602,60.68633,48.05,174.0,37.3817755,122.75,47.84,55.49,42.37,17.71,15.28,11.235,7.265,6.09293,255.85,48.69,27.08,341.6,9.01255,83.0561,4.95103,12.52,6.44128,76.479,59.21,58.42095,6.639546,27.7,62.08,4.3466922,74.041,5.5878,12.24,37.26,9.6563,57.22,42.79,25.366413,95.1,79.65922,24.897,95.378,29.793,21.66839,6.0054,61.0,3.31985
2019-02-26,77.266,84.98,14.7759178,60.43633,48.65,175.1,36.881776,120.65,46.96,54.59,42.37,17.69,14.8,11.275,6.845,6.04293,252.05,50.24,27.03,340.8,8.95255,82.7061,4.92103,12.32,6.39128,76.879,60.46,58.77095,6.8166282,27.4,62.03,4.5800267,73.191,5.4878,12.2,37.36,9.4963,48.97,42.84,25.2830805,94.8,78.85922,24.597,94.528,29.643,21.31839,5.9754,58.5,3.29985
2019-02-27,78.616,86.33,14.93176,60.58633,48.85,177.5,37.063594,121.75,46.0,54.49,42.57,17.59,14.44,11.235,6.535,6.04293,250.05,49.44,26.63,338.0,9.00255,83.4061,4.91103,12.3,6.37128,77.279,60.21,58.17095,6.8270448,27.05,63.33,4.506693,74.441,5.4778,12.14,37.76,9.2563,46.47,44.24,24.99975,93.0,78.30922,24.547,92.078,30.043,20.76839,6.0154,58.9,3.23985
2019-02-28,77.466,85.63,15.0876022,60.63633,48.9,177.2,36.881776,118.85,45.52,54.39,42.67,17.03,14.14,11.115,6.455,6.05293,252.65,50.39,26.93,333.6,8.99255,83.0561,4.83103,12.16,6.28128,76.429,60.56,58.22095,6.743712,26.85,61.28,4.4466927,75.941,5.4678,11.96,37.21,9.1363,45.12,44.84,24.833085,94.3,78.20922,23.847,91.528,29.893,20.61839,5.8954,60.9,3.23985
2019-03-01,77.416,85.93,15.018339,60.68633,48.65,177.6,36.9272305,118.15,45.6,53.04,42.77,17.09,14.82,11.135,6.555,6.08293,257.45,50.79,27.38,334.0,9.39255,84.4061,4.85103,12.26,6.29128,77.729,60.11,58.17095,6.6707958,27.35,60.18,4.4666928,76.441,5.4578,11.88,37.06,9.4563,45.57,45.69,25.933074,98.8,79.80922,24.597,93.328,30.043,21.81839,5.9354,60.0,3.24985
2019-03-04,77.616,85.78,15.0010232,60.68633,48.6,178.3,37.1090485,118.95,45.6,54.99,42.47,17.15,14.56,11.135,6.655,6.04293,261.25,50.44,27.63,344.6,9.48255,84.4061,4.82103,12.38,6.38128,75.479,60.51,56.72095,6.9728772,27.5,60.23,4.5866934,75.941,5.4778,11.96,37.26,9.6763,47.52,47.84,26.8163985,98.6,80.85922,24.597,94.278,29.943,21.46839,6.2054,60.8,3.29985
2019-03-05,75.916,84.58,14.9490758,60.83633,48.55,176.5,36.972685,118.05,45.04,53.79,42.22,17.19,14.8,11.115,6.485,5.98293,259.65,50.64,27.23,359.2,9.48255,83.9561,4.83103,12.18,6.42128,74.829,59.71,57.32095,7.0353768,27.6,60.13,4.6200269,74.941,5.4878,12.5,36.81,10.0563,47.97,48.04,26.6497335,98.7,79.75922,24.197,95.628,29.743,21.41839,6.1654,60.85,3.30985
2019-03-06,75.766,84.68,14.9144442,61.18633,48.45,177.3,37.336321,119.05,45.52,53.29,42.32,17.39,15.22,11.135,6.785,5.95293,260.65,51.29,27.08,359.8,9.25255,83.9061,4.80103,11.98,6.42128,74.829,59.46,58.12095,7.0353768,28.45,59.78,4.5666933,75.041,5.5078,12.36,37.01,10.2163,49.87,45.84,26.6664,98.3,80.05922,25.247,98.328,30.193,21.36839,6.0954,61.2,3.30985
2019-03-07,75.316,85.58,14.93176,61.33633,48.6,176.3,37.336321,119.05,45.44,51.89,42.42,17.45,14.0,11.115,6.725,5.91293,253.65,50.04,26.73,353.0,9.16255,83.6061,4.77103,11.94,6.38128,74.979,59.86,58.72095,6.8582946,28.1,60.08,4.440026,74.041,5.4978,12.04,36.26,9.9963,47.87,48.09,26.5497345,100.6,78.90922,24.947,92.728,29.943,20.41839,6.0254,59.6,3.28985
2019-03-08,73.816,84.77,14.9663916,60.73633,48.4,174.8,36.9272305,118.45,45.04,50.24,43.32,17.53,13.52,10.975,6.595,5.71293,248.65,49.44,25.83,344.8,8.83255,81.8561,4.67103,11.9,6.19128,75.079,59.46,57.92095,6.6499626,27.35,58.98,4.2800252,72.441,5.3078,11.74,35.81,9.4163,46.07,45.94,25.5830775,97.6,76.45922,24.297,91.378,29.343,19.56839,5.8354,56.85,3.18985
2019-03-11,73.666,85.42,15.0702864,60.93633,48.95,175.1,36.9272305,118.05,44.96,50.09,44.52,17.41,13.32,11.015,6.755,5.73293,254.25,48.69,25.93,352.6,9.04255,82.3061,4.70103,11.86,6.25128,76.779,60.11,59.02095,6.7332954,27.5,59.38,4.5400265,74.241,5.3378,11.9,35.66,9.3963,45.72,46.79,26.7163995,99.7,76.55922,24.547,90.528,29.393,19.91839,5.8554,58.9,3.21985
2019-03-12,74.316,85.72,15.1568654,61.33633,49.3,175.7,37.3817755,119.8,45.6,50.84,44.57,17.53,13.48,11.075,7.225,5.86293,262.52,49.84,26.43,358.8,9.39255,83.1061,4.76103,11.98,6.36128,78.429,60.56,60.97095,6.8687112,28.6,60.68,4.6133602,75.591,5.4378,12.2,35.96,9.8563,46.42,46.84,26.399736,100.4,78.25922,24.297,91.328,29.643,20.31839,5.9054,52.35,3.27985
2019-03-13,73.916,85.17,15.1741812,60.88633,49.05,174.9,37.1999575,120.4,45.6,50.49,44.52,17.55,13.34,10.935,7.085,5.85293,260.52,49.19,26.33,356.2,9.31255,82.6561,4.74103,11.88,6.30128,78.229,60.41,57.97095,6.7020456,28.35,60.93,4.4333593,76.141,5.3978,11.96,35.66,9.8963,45.22,48.04,26.599734,99.2,79.55922,24.097,93.078,29.343,20.36839,5.8954,49.8,3.23985
2019-03-14,74.216,84.92,15.191497,61.13633,49.15,176.7,37.063594,119.3,45.92,50.19,45.27,17.41,13.08,10.915,6.945,5.86293,257.52,48.44,26.23,355.4,9.63255,81.6561,4.76103,12.38,6.27128,79.329,60.66,59.47095,6.53538,27.9,61.68,4.3533589,76.191,5.3978,11.64,35.16,9.9363,43.72,48.14,26.1830715,102.5,80.90922,24.347,89.978,29.493,20.16839,5.8854,48.3,3.23985
2019-03-15,74.816,84.97,15.1568654,61.33633,49.5,176.8,37.336321,119.4,46.32,51.54,45.12,17.53,13.22,10.955,7.285,5.95293,259.92,48.69,26.48,356.8,9.62255,80.9561,4.74103,12.78,6.30128,79.779,60.56,59.32095,6.7749618,28.75,61.88,4.4866929,75.941,5.3978,11.58,36.31,10.0963,43.97,49.99,26.433069,101.0,81.80922,24.497,94.678,29.593,20.21839,6.0054,53.95,3.25985
2019-03-18,74.866,85.52,15.2607602,61.58633,49.55,178.1,37.8363205,120.7,47.12,52.44,45.27,17.65,13.68,11.055,7.705,5.98293,265.72,48.84,28.48,366.6,9.98255,81.6061,4.87103,12.64,6.35128,80.729,60.96,61.42095,7.0353768,31.6,62.38,4.5866934,76.491,5.4578,11.9,36.26,10.4763,44.22,50.44,26.99973,105.6,83.00922,25.947,96.878,29.943,20.71839,5.9954,55.35,3.28985
2019-03-19,74.366,84.82,15.2434444,61.83633,49.05,178.3,37.972684,120.9,47.2,52.64,45.47,17.69,13.84,11.015,8.155,6.00293,263.52,49.14,28.58,367.8,10.24255,82.4061,5.00103,12.5,6.37128,80.829,60.66,59.92095,7.2749586,31.35,63.58,4.8266946,75.741,5.4678,12.2,36.31,10.8163,44.37,50.39,27.7830555,103.4,83.45922,25.897,95.778,30.193,20.76839,5.9454,51.95,3.29985
2019-03-20,76.416,83.82,14.9663916,61.53633,48.85,176.7,38.427229,120.7,46.72,51.94,44.77,17.65,13.5,10.935,7.985,5.88293,259.12,49.04,27.98,367.8,10.24255,81.5561,5.02103,12.44,6.32128,81.079,60.76,63.42095,7.3062084,30.8,63.63,4.6600271,74.941,5.4278,11.64,36.26,10.9163,43.47,51.44,26.9497305,102.9,83.30922,26.297,94.128,30.293,20.46839,5.8854,50.0,3.25985
2019-03-21,75.516,84.47,15.278076,61.28633,48.05,177.4,39.427228,120.3,45.76,52.54,44.77,17.45,13.82,10.895,7.955,5.85293,257.12,48.24,27.03,360.8,10.12255,81.6061,5.03103,12.64,6.25128,76.929,58.61,62.82095,7.57704,30.0,63.33,4.8066945,73.691,5.3978,11.28,36.66,10.9963,43.37,49.34,26.0497395,101.9,82.65922,26.147,91.278,30.393,20.51839,5.8654,48.9,3.23985
2019-03-22,77.716,84.97,15.2088128,61.23633,48.3,177.9,39.8363185,120.8,45.04,52.49,44.87,17.55,14.64,10.875,7.955,5.78293,257.92,48.64,26.63,362.8,9.90255,82.3561,4.92103,12.72,6.24128,75.729,58.61,62.87095,7.5978732,30.0,64.33,4.773361,74.541,5.3878,11.28,36.46,10.9963,44.92,50.59,25.99974,103.8,82.05922,26.247,91.228,30.093,20.26839,5.8554,49.7,3.23985
2019-03-25,76.866,84.17,15.1222338,60.18633,48.15,175.9,39.6545005,120.1,44.64,50.64,44.37,17.17,14.12,10.695,7.835,5.56293,250.52,47.89,26.33,351.6,9.82255,82.7061,4.72103,12.14,6.11128,75.179,58.46,61.47095,7.2332922,29.7,63.88,4.57336,72.841,5.2478,10.9,35.36,10.7963,47.07,49.79,24.6497535,97.1,80.00922,25.797,89.628,29.543,19.46839,5.7654,50.0,3.16985
2019-03-26,76.916,84.52,15.2434444,60.38633,48.3,177.7,40.063591,120.0,44.8,50.89,45.07,17.41,14.24,10.675,7.905,5.58293,250.92,48.89,26.33,349.2,9.90255,82.8061,4.72103,12.44,6.10128,74.529,58.56,62.62095,7.1187096,30.2,64.58,4.5400265,73.091,5.2278,11.1,35.51,10.7563,45.62,51.14,24.466422,100.5,80.45922,26.097,91.328,29.293,19.26839,5.7254,50.3,3.15985
2019-03-27,76.016,83.97,15.2953918,60.33633,48.15,177.0,40.699954,120.9,45.84,51.59,45.12,17.65,14.26,10.635,8.075,5.57293,253.32,49.24,26.73,352.4,9.80255,82.7561,4.75103,12.98,6.16128,74.129,58.61,64.27095,7.264542,31.15,66.03,4.5600266,73.791,5.2378,11.3,36.61,10.9563,44.87,51.84,25.699743,99.5,80.85922,26.097,91.228,29.293,19.46839,5.7254,52.5,3.15985
2019-03-28,76.416,84.17,15.364655,60.18633,48.35,178.0,40.9272265,123.7,46.96,51.24,45.42,17.63,14.2,10.735,7.995,5.55293,252.52,50.04,26.78,351.8,9.98255,85.6061,4.75103,12.94,6.12128,74.129,59.16,63.77095,7.2541254,31.2,66.38,4.5133597,73.841,5.2278,11.18,36.86,10.8963,44.57,51.24,25.233081,99.7,81.30922,27.547,91.328,29.243,19.36839,5.7354,52.0,3.16985
2019-03-29,76.366,84.82,15.6417078,60.38633,48.85,180.0,41.881771,124.8,48.0,52.54,46.17,17.65,14.4,10.895,7.885,5.46293,258.72,50.69,27.83,358.8,9.63255,86.1061,4.73103,13.32,6.03128,73.829,59.56,63.57095,7.368708,32.75,65.93,4.6800272,75.591,5.1778,11.38,37.46,11.0563,44.92,52.24,25.4497455,101.5,83.45922,28.797,92.278,29.593,20.11839,5.7354,52.9,3.13985
2019-04-01,78.016,85.47,15.9014448,61.23633,49.0,182.0,42.0181345,131.5,50.72,55.74,46.47,18.41,14.96,11.055,8.185,5.55293,262.72,52.09,28.98,362.8,9.74255,86.8561,4.79103,13.56,6.20128,71.929,59.71,63.87095,7.5353736,33.55,67.98,4.7866944,76.541,5.3378,11.36,39.46,11.2563,46.02,52.24,25.7164095,103.3,85.55922,28.797,95.428,31.693,20.41839,5.8154,52.7,3.26985
2019-04-02,78.916,84.82,15.9187606,61.93633,48.7,182.9,41.881771,131.4,51.28,58.04,46.57,18.29,15.22,11.235,8.155,5.60293,263.72,53.84,28.58,363.8,9.78255,86.8061,4.79103,13.32,6.18128,72.179,59.41,63.47095,7.5562068,33.35,68.08,4.7400275,77.441,5.3278,11.24,40.31,11.1963,46.72,51.84,25.7164095,101.3,84.25922,28.197,95.528,31.843,20.46839,5.7754,51.75,3.28985
2019-04-03,79.866,85.17,16.0226554,62.88633,48.9,183.0,41.9272255,131.7,51.44,59.84,46.57,18.23,15.76,11.275,8.225,5.62293,265.92,54.14,28.43,375.8,9.66255,87.3561,4.83103,13.26,6.22128,73.879,59.51,63.92095,7.6707894,33.4,68.33,4.8933616,78.291,5.3678,11.92,40.41,11.2563,48.37,52.04,26.399736,103.1,86.55922,28.397,96.828,31.943,20.81839,5.7454,52.3,3.32985
2019-04-04,79.516,85.02,15.884129,62.98633,48.8,184.7,42.0181345,131.6,50.96,60.39,46.22,18.07,16.16,11.195,8.365,5.59293,265.12,54.94,28.08,373.8,9.98255,86.4061,4.85103,13.02,6.26128,73.329,59.26,64.67095,7.7645388,32.95,67.13,4.8733615,77.441,5.3678,11.84,40.61,10.9963,48.87,51.49,26.499735,104.0,86.85922,28.897,98.178,32.093,20.91839,5.8754,51.25,3.32985
2019-04-08,79.916,84.37,15.7802342,63.18633,48.8,182.0,42.245407,131.4,50.72,58.94,45.97,17.93,16.56,11.235,8.545,5.61293,270.52,54.54,28.08,378.0,9.68255,86.4561,4.92103,13.52,6.31128,72.179,57.96,65.97095,8.0562036,33.5,66.68,5.2266966,77.441,5.3878,11.76,40.01,11.3563,48.97,49.84,26.799732,102.6,88.55922,28.797,102.528,32.593,20.91839,5.9254,51.8,3.34985
2019-04-09,80.116,84.42,15.7802342,63.48633,48.7,184.1,42.154498,130.8,50.32,58.79,46.47,17.93,16.72,11.255,8.315,5.58293,267.52,54.44,28.38,381.4,9.80255,87.4061,4.94103,13.66,6.29128,71.929,57.91,65.57095,8.2645356,33.3,66.63,5.4066975,77.141,5.3378,11.72,40.91,12.0763,51.62,51.09,27.566391,103.2,89.20922,29.797,105.728,32.593,20.71839,5.9454,53.15,3.35985
2019-04-10,79.266,83.92,15.6936552,63.43633,48.6,184.3,42.7454065,129.7,50.0,59.49,46.22,17.89,17.1,11.275,8.175,5.52293,266.12,55.79,28.53,386.6,9.80255,87.5061,4.87103,13.54,6.22128,71.679,58.11,65.42095,8.1812028,32.4,66.38,5.3466972,77.691,5.2878,11.84,41.31,12.0563,52.27,50.99,27.733056,102.5,89.00922,29.097,106.228,32.493,20.61839,5.9454,53.75,3.32985
2019-04-11,78.216,83.42,15.624392,63.08633,48.6,184.4,41.9272255,126.9,49.12,57.14,45.52,17.47,17.02,11.035,8.075,5.50293,262.12,55.34,27.78,389.2,9.68255,86.3061,4.80103,13.2,6.17128,71.129,57.91,64.77095,8.0353704,31.85,64.98,5.2666968,77.441,5.2578,11.54,40.26,11.7963,50.97,49.99,26.99973,100.2,87.30922,28.297,102.328,32.193,20.01839,5.8454,53.05,3.29985
2019-04-12,78.166,83.72,15.7282868,63.38633,48.65,185.1,41.9272255,126.1,49.6,57.29,46.27,17.61,16.3,11.015,8.405,5.50293,261.72,55.79,28.03,391.6,9.53255,86.6561,4.75103,13.34,6.23128,70.829,58.11,65.47095,8.0353704,32.05,64.78,5.24003,76.741,5.2978,11.62,40.51,11.9563,51.07,52.62,27.199728,99.5,88.20922,28.497,102.228,32.443,20.06839,5.8154,53.75,3.29985
2019-04-15,77.666,83.32,15.537813,63.58633,48.6,186.9,41.5635895,124.8,49.28,57.64,45.92,17.27,16.34,10.995,8.225,5.42293,259.52,56.14,27.98,386.0,9.37255,85.4061,4.69103,13.36,6.21128,70.379,57.86,64.72095,7.9520376,31.9,64.03,5.1266961,77.441,5.2778,11.64,41.31,12.0363,51.07,53.92,27.266394,100.5,88.15922,27.997,99.428,32.193,20.21839,5.8454,55.15,3.28985
2019-04-16,77.516,83.02,15.5031814,64.08633,48.65,190.5,41.7454075,123.9,49.44,57.44,46.07,17.19,16.08,11.075,8.285,5.41293,263.12,55.69,27.78,391.4,9.56255,85.8061,4.69103,13.52,6.48128,70.679,57.71,63.97095,8.0666202,31.8,62.78,5.2066965,78.341,5.4578,11.76,41.16,11.9563,50.37,54.67,27.9497205,100.1,90.30922,28.097,97.028,32.243,20.86839,5.9654,55.3,3.38985
2019-04-17,77.116,82.77,15.4166024,64.33633,48.65,189.1,41.7454075,123.9,49.6,58.09,45.37,17.19,18.22,11.055,8.735,5.43293,263.12,55.24,27.53,393.4,9.44255,84.9561,4.70103,13.46,6.46128,69.829,57.96,64.22095,7.9103712,31.75,62.83,5.2200299,77.341,5.4878,11.82,41.41,11.7363,52.87,54.52,27.8830545,99.7,90.00922,27.897,96.828,32.443,20.96839,6.0154,55.2,3.39985
2019-04-18,76.716,82.52,15.3300234,64.08633,48.9,190.9,41.8363165,123.6,49.04,57.74,45.02,17.05,17.52,10.935,8.695,5.38293,262.32,56.19,26.78,389.4,9.37255,85.3061,4.68103,13.36,6.36128,69.529,57.96,64.67095,7.7541222,31.35,62.18,5.106696,77.141,5.4278,11.7,41.06,11.7363,52.57,54.42,26.7497325,100.8,90.05922,27.947,98.078,32.443,20.91839,6.0254,55.2,3.38985
2019-04-23,76.316,82.27,15.537813,64.18633,48.95,192.7,41.881771,122.9,48.64,57.44,45.07,16.87,17.24,10.835,9.085,5.36293,262.12,55.64,26.28,390.8,9.25255,84.7061,4.75103,13.58,6.31128,69.279,57.71,66.92095,7.57704,31.1,61.63,4.9533619,77.741,5.3778,12.2,41.61,11.3563,53.37,55.17,26.6664,99.0,90.75922,28.097,99.628,32.343,21.26839,5.9054,56.2,3.34985
2019-04-24,76.016,82.22,15.4685498,63.68633,49.0,191.9,41.427226,123.3,48.32,57.74,44.37,17.21,16.28,10.815,8.915,5.28293,258.52,55.94,27.03,390.8,9.17255,84.5061,4.73103,13.34,6.26128,68.479,57.71,65.37095,7.5666234,31.9,61.03,4.9933621,77.641,5.3278,12.36,40.76,11.3963,52.72,55.67,26.533068,98.7,89.70922,28.297,98.928,32.343,21.06839,5.9154,57.8,3.31985
2019-04-25,76.216,81.97,15.4685498,63.38633,49.15,190.5,41.245408,125.3,48.32,57.19,43.97,16.87,15.46,10.715,8.645,5.28293,255.52,57.04,26.73,380.6,9.17255,85.6561,4.72103,13.28,6.21128,67.979,57.96,64.37095,7.472874,31.2,60.48,4.9133617,77.291,5.2878,11.98,40.06,11.1963,50.82,55.67,26.1497385,100.2,87.70922,27.997,95.078,32.143,20.71839,5.9254,56.25,3.29985
2019-04-26,75.916,82.92,15.537813,63.48633,49.35,192.1,40.336318,126.0,48.16,57.94,44.37,16.71,15.44,10.675,8.305,5.25293,257.92,55.34,27.23,381.8,9.13255,86.9561,4.69103,13.04,6.21128,68.879,58.36,64.57095,7.4416242,31.55,59.93,4.9133617,77.341,5.2978,12.02,40.86,11.2163,52.17,56.12,26.366403,99.8,87.70922,27.997,95.828,32.393,20.91839,5.9554,56.8,3.30985
